listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,property_type,room_type,accommodates,bedrooms,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,TV,Internet,Shampoo,Suitable for Events,Washer / Dryer,Pool,Hair Dryer,Smoke Detector,Cable TV,Laptop Friendly Workspace,Cat(s),Doorman,Washer,Heating,Breakfast,Safety Card,Hot Tub,Pets live on this property,Free Parking on Premises,Dryer,Essentials,Iron,Wireless Internet,Dog(s),Pets Allowed,Buzzer/Wireless Intercom,Gym,24-Hour Check-in,Fire Extinguisher,Hangers,Elevator in Building,Other pet(s),Lock on Bedroom Door,Wheelchair Accessible,Indoor Fireplace,Smoking Allowed,Kitchen,First Aid Kit,Air Conditioning,Family/Kid Friendly,Carbon Monoxide Detector
1733747,Relax in best of City Green Living,236709,2010.9.16,"Seattle, Washington, United States",within an hour,100%,t,2,t,t,North Beacon Hill,Seattle,House,Private room,2,1,$72.00 ,97,9,10,10,10,9,10,f,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
7262142,Cozy charming 1 bedroom apartment,32134569,2015.4.28,"Seattle, Washington, United States",within an hour,100%,t,1,t,t,Columbia City,Seattle,Apartment,Entire place,2,1,$65.00 ,99,9,10,10,10,9,10,f,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7518316,"Modern home, in Capitol Hill!",25084775,2014.12.22,"Seattle, Washington, United States",within an hour,75%,f,1,t,t,,Seattle,Apartment,Entire place,3,1,$70.00 ,100,9,10,10,10,9,10,f,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8597800,Relaxing & Spacious Suite,10657225,2013.12.16,"Seattle, Washington, United States",within a few hours,100%,f,1,t,t,,Seattle,House,Private room,4,1,$49.00 ,100,9,10,10,10,9,10,f,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
8687716,Modern Home & Furnishings,8956137,2013.9.20,"Seattle, Washington, United States",within a few hours,100%,f,6,t,t,Minor,Seattle,House,Entire place,6,3,$275.00 ,100,9,10,10,10,9,10,f,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
7064681,Tent Crash Pad,6374498,2013.5.13,"Seattle, Washington, United States",within an hour,100%,f,2,t,t,Greenwood,Seattle,Tent,Shared room,2,1,$25.00 ,90,10,10,10,10,9,10,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5695344,Sanctuary Room in Artist's Abode,4359532,2012.12.9,"Seattle, Washington, United States",within an hour,100%,t,2,t,t,Meadowbrook,Seattle,House,Private room,1,1,$60.00 ,90,10,10,10,10,9,10,f,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
7007118,New private apartment in Seattle,14098675,2014.4.9,"Seattle, Washington, United States",within a few hours,83%,f,1,t,t,,Seattle,House,Entire place,4,1,$100.00 ,92,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
492287,Seattle Discovery Birdhouse,2433229,2012.5.22,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Magnolia,Seattle,House,Private room,2,1,$88.00 ,93,10,10,10,10,9,10,f,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
6759104,Cozy Room - Netflix/Wi-Fi/Parking!,22758930,2014.10.20,"Seattle, Washington, United States",within a few hours,100%,f,1,t,t,,Seattle,House,Private room,2,1,$69.00 ,93,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7956337,Cozy Red Brick Room,41775435,2015.8.18,"Seattle, Washington, United States",within an hour,100%,f,3,t,t,Mount Baker,Seattle,House,Private room,2,1,$39.00 ,93,10,10,10,10,9,10,f,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
3977450,N Beacon Hill Zen Room w/ Parking,18422078,2014.7.19,"Seattle, Washington, United States",within an hour,100%,f,3,t,t,North Beacon Hill,Seattle,House,Private room,1,1,$36.00 ,94,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1
4637670,High-rise Studio- Heart O' The City,22965312,2014.10.25,"Seattle, Washington, United States",within an hour,100%,f,1,t,f,Central Business District,Seattle,Apartment,Entire place,2,0,$135.00 ,94,10,10,10,10,9,10,f,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
180939,Central District Green GardenStudio,867039,2011.7.25,"Seattle, Washington, United States",within a day,60%,f,2,t,t,Minor,Seattle,Apartment,Entire place,2,1,$95.00 ,94,10,10,10,10,9,10,f,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7329805,Light-filled 2BR/1BA Home Magnolia,38387642,2015.7.13,"Houston, Texas, United States",within an hour,100%,f,1,t,t,Magnolia,Seattle,House,Entire place,6,2,$200.00 ,94,10,10,10,10,9,10,f,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
4518037,Cozy Room w/ Easy Ride to Downtown.,12389678,2014.2.19,"Seattle, Washington, United States",within an hour,100%,f,2,t,t,North Beacon Hill,Seattle,House,Private room,1,1,$35.00 ,94,10,10,10,10,9,10,f,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2420536,HOLIDAY DEAL- PRIVATE SPA - NEAR UW,12367587,2014.2.18,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Ravenna,Seattle,House,Private room,4,1,$69.00 ,95,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1
692671,Sun Drenched Ballard Apartment,179626,2010.7.24,"Seattle, Washington, United States",within an hour,100%,t,2,t,t,Fremont,Seattle,Apartment,Entire place,2,1,$110.00 ,95,10,10,10,10,9,10,f,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5069495,Neat & Roomy Photography Studio,20783903,2014.8.31,"Seattle, Washington, United States",within an hour,100%,f,3,t,t,,Seattle,Townhouse,Entire place,4,1,$95.00 ,95,10,10,10,10,9,10,f,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3441402,Private Cozy Cabin w/Kitchen & Bath,383230,2011.2.8,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Victory Heights,Seattle,House,Entire place,3,0,$65.00 ,95,10,10,10,10,9,10,f,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1
793629,Cheery Seattle House with View,4181120,2012.11.18,Luxembourg,within a few hours,100%,f,1,t,t,North Beacon Hill,Seattle,House,Entire place,2,1,$95.00 ,95,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
4848255,Private room near downtown Seattle,24902894,2014.12.16,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Capitol Hill,Seattle,House,Private room,2,1,$55.00 ,95,10,10,10,10,9,10,f,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
7547290,Seward Park Garden Retreat - 2 BR,39525512,2015.7.25,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Seward Park,Seattle,Apartment,Entire place,4,2,$110.00 ,95,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1
10695,Private 2 Rooms & 1 Bath ,35749,2009.9.2,"Seattle, Washington, United States",within a day,100%,f,6,t,t,Maple Leaf,Seattle,House,Private room,4,1,$109.00 ,95,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3769336,Cozy one bedroom Garden Cottage,18423248,2014.7.19,"Seattle, Washington, United States",within a day,78%,f,1,t,t,Minor,Seattle,House,Entire place,2,1,$109.00 ,95,10,10,10,10,9,10,f,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
241032,Stylish Queen Anne Apartment,956883,2011.8.11,"Seattle, Washington, United States",within a few hours,96%,f,3,t,t,Queen Anne,Seattle,Apartment,Entire place,4,1,$85.00 ,95,10,10,10,10,9,10,f,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
475361,NE Seattle Artist Treehouse Suite! ,2342082,2012.5.10,"Seattle, Washington, United States",within a few hours,100%,t,1,t,f,Cedar Park,Seattle,House,Entire place,2,1,$89.00 ,95,10,10,10,10,9,10,f,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
746380,Luxury Apt/Downtown West Seattle,2942022,2012.7.15,"Seattle, Washington, United States",within an hour,100%,f,2,t,t,North Admiral,Seattle,Apartment,Private room,3,1,$69.00 ,95,10,10,10,10,9,10,f,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
136480,Bright Cheery Room in Seattle House,539515,2011.4.27,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Seward Park,Seattle,House,Private room,2,1,$65.00 ,95,10,10,10,10,9,10,f,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6675927,Contemporary Urban - Master Bedroom,11346794,2014.1.15,"Seattle, Washington, United States",within an hour,100%,t,2,t,t,Minor,Seattle,House,Private room,2,1,$58.00 ,95,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
3147706,Guest Suite with Separate Entrance,15980816,2014.5.25,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Columbia City,Seattle,House,Private room,3,1,$65.00 ,95,10,10,10,10,9,10,f,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1828232,Views and Brews on the Hill,9565783,2013.10.22,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Capitol Hill,Seattle,Apartment,Entire place,2,1,$100.00 ,95,10,10,10,10,9,10,f,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6316934,Cute vintage flat 10 min to it all!,31366898,2015.4.16,"Seattle, Washington, United States",within an hour,100%,f,6,t,t,Queen Anne,Seattle,Apartment,Entire place,4,1,$75.00 ,95,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4922836,Private bed/bath in stylish twnhome,11775,2009.3.30,"Seattle, Washington, United States",within a few hours,100%,f,1,t,t,Columbia City,Seattle,House,Private room,2,1,$70.00 ,95,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7247518,Modern Home in Beacon Hill,36633617,2015.6.24,US,within a day,100%,f,2,t,t,,Seattle,House,Entire place,2,1,$130.00 ,95,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
421168,Greenwood Studio,2094547,2012.4.8,"Seattle, Washington, United States",within a few hours,100%,t,1,t,f,,Seattle,Other,Private room,2,1,$69.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737012,"Cozy, Garden Studio in West Seattle",14004230,2014.4.7,"Seattle, Washington, United States",within a few hours,100%,t,1,t,t,Highland Park,Seattle,House,Entire place,2,1,$65.00 ,96,10,10,10,10,9,10,f,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1097766,Sun Drenched in Seattle,6033000,2013.4.21,"Seattle, Washington, United States",within an hour,100%,f,3,t,f,,Seattle,House,Private room,2,1,$55.00 ,96,10,10,10,10,9,10,f,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
5236979,Garden Cottage Suite Near Downtown!,27101877,2015.2.2,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,North Delridge,Seattle,House,Private room,3,1,$49.00 ,96,10,10,10,10,9,10,f,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
843812,New Zero-Energy Home in Ballard,4405122,2012.12.14,"Seattle, Washington, United States",within a few hours,100%,t,2,t,t,Ballard,Seattle,House,Entire place,6,3,$180.00 ,96,10,10,10,10,9,10,f,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2736961,Garden Studio in Columbia City,1183679,2011.9.20,"Seattle, Washington, United States",within a few hours,100%,f,1,t,t,Columbia City,Seattle,House,Entire place,3,0,$95.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
1386306,"Garden Room near UW, Childrens Hosp",2409388,2012.5.18,"Seattle, Washington, United States",within an hour,100%,t,5,t,t,Bryant,Seattle,House,Private room,2,1,$66.00 ,96,10,10,10,10,9,10,f,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
656909,Olympia Room by UW & Childrens Hosp,2409388,2012.5.18,"Seattle, Washington, United States",within an hour,100%,t,5,t,t,Bryant,Seattle,House,Private room,2,1,$64.00 ,96,10,10,10,10,9,10,f,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
7227464,Modern Magnolia Atelier,5177328,2013.2.21,"Seattle, Washington, United States",within an hour,98%,t,6,t,t,Magnolia,Seattle,Apartment,Entire place,2,1,$125.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
723846,Seattle Cozy Cottage in Maple Leaf,3737272,2012.10.2,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Maple Leaf,Seattle,House,Entire place,3,0,$79.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1
2481189,Queen Anne - Cozy 3 BD View/Parking,12693172,2014.3.1,"Seattle, Washington, United States",within a few hours,90%,t,2,t,t,Queen Anne,Seattle,House,Entire place,6,3,$285.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
491958,Columbia City Treehouse Apartment ,2431399,2012.5.21,US,within a few hours,100%,f,1,t,f,Columbia City,Seattle,Apartment,Entire place,4,1,$75.00 ,96,10,10,10,10,9,10,f,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1097520,Relaxed sophistication in Mt. Baker,6031552,2013.4.21,"Seattle, Washington, United States",within a few hours,100%,f,1,t,t,Mount Baker,Seattle,Apartment,Entire place,2,1,$92.00 ,96,10,10,10,10,9,10,f,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1
6590264,Modern Ballard Apt 4 Tech Travlers,24500821,2014.12.4,"Seattle, Washington, United States",within an hour,100%,f,1,t,f,Ballard,Seattle,Apartment,Entire place,4,1,$115.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
7648716,Central Dist King Bd & Ensuite Bath,24986285,2014.12.18,"Seattle, Washington, United States",within an hour,83%,t,4,t,t,Minor,Seattle,House,Private room,2,1,$130.00 ,96,10,10,10,10,9,10,f,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4170863,Mother in Law Apartment- Queen Bed,19193158,2014.7.30,"Seattle, Washington, United States",within a few hours,100%,f,1,t,t,Leschi,Seattle,Apartment,Entire place,2,1,$85.00 ,96,10,10,10,10,9,10,f,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3883137,Delightful Spacious Apartment,6933188,2013.6.16,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Crown Hill,Seattle,House,Entire place,6,1,$100.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
8326413,One bedroom in the heart of Seattle,2316284,2012.5.7,"Seattle, Washington, United States",within a few hours,89%,f,1,t,t,,Seattle,House,Private room,2,1,$70.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5299060,In-City Suite Retreat,27054652,2015.2.1,US,within an hour,100%,f,1,t,t,North Delridge,Seattle,Apartment,Entire place,2,1,$65.00 ,96,10,10,10,10,9,10,f,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
5499882,Hideaway at the Edge of the City,13024859,2014.3.11,"Seattle, Washington, United States",within an hour,100%,t,2,t,t,Maple Leaf,Seattle,Apartment,Entire place,5,2,$100.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1
3025456,New Townhome in West Seattle,14128353,2014.4.10,"Seattle, Washington, United States",within a few hours,100%,t,1,t,t,High Point,Seattle,House,Private room,2,1,$60.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7402190,Beautiful and quiet home in Seattle,21730644,2014.9.24,"Seattle, Washington, United States",within an hour,100%,f,2,t,f,Minor,Seattle,House,Private room,2,1,$65.00 ,96,10,10,10,10,9,10,f,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3998922,Private Bed/Bath near Downtown,20732089,2014.8.30,"Seattle, Washington, United States",within a day,100%,f,1,t,t,Atlantic,Seattle,House,Private room,2,1,$68.00 ,96,10,10,10,10,9,10,f,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
7481498,The Franklin Place in Eastlake,27128259,2015.2.2,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Eastlake,Seattle,Apartment,Entire place,3,2,$125.00 ,96,10,10,10,10,9,10,f,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8653722,Greenwood Garden Studio,45479019,2015.9.30,"Seattle, Washington, United States",within a few hours,100%,f,1,t,f,Greenwood,Seattle,House,Entire place,2,0,$85.00 ,96,10,10,10,10,9,10,f,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1806899,Adorable Convenient Room!,9469827,2013.10.16,"Seattle, Washington, United States",within a few hours,100%,t,2,t,t,North Beacon Hill,Seattle,House,Private room,2,1,$60.00 ,96,10,10,10,10,9,10,f,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3404700, Studio apartment- West Seattle,17170773,2014.6.23,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Riverview,Seattle,Apartment,Entire place,2,1,$65.00 ,96,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
6990677,Oasis Near Puget Sound with Kitchen,10918906,2013.12.30,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Seaview,Seattle,House,Entire place,2,1,$110.00 ,96,10,10,10,10,9,10,f,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
856550,Tiny Garden cabin on Queen Anne  ,4016632,2012.10.30,"Seattle, Washington, United States",within an hour,100%,t,5,t,t,Queen Anne,Seattle,Cabin,Private room,2,1,$60.00 ,97,10,10,10,10,9,10,f,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
762029,Hand crafted Gypsy Wagon with heart,4016632,2012.10.30,"Seattle, Washington, United States",within an hour,100%,t,5,t,t,Queen Anne,Seattle,Camper/RV,Private room,2,1,$60.00 ,97,10,10,10,10,9,10,f,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4016650,The Gallery - Lake Union View Room,238431,2010.9.18,"Seattle, Washington, United States",within an hour,100%,t,1,t,t,Queen Anne,Seattle,House,Private room,2,1,$90.00 ,97,10,10,10,10,9,10,f,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
4384095,Green Room,21649497,2014.9.22,"Seattle, Washington, United States",within an hour,100%,t,4,t,t,Leschi,Seattle,House,Private room,2,1,$49.00 ,97,10,10,10,10,9,10,f,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1455269,Private Seattle/Columbia City MIL,7804761,2013.7.29,"Seattle, Washington, United States",within a day,100%,t,1,t,t,Columbia City,Seattle,House,Entire place,6,3,$115.00 ,97,10,10,10,10,9,10,f,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1
2746782,Suite Garage on Queen Anne,4016632,2012.10.30,"Seattle, Washington, United States",within an hour,100%,t,5,t,t,Queen Anne,Seattle,Apartment,Entire place,2,0,$90.00 ,97,10,10,10,10,9,10,f,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
215882,Relaxing Garden Cottage w/ Hot Tub!,971336,2011.8.15,"Seattle, Washington, United States",within an hour,100%,t,1,t,f,Columbia City,Seattle,Cabin,Entire place,2,1,$99.00 ,97,10,10,10,10,9,10,f,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1
8150145,3BD/3BA Townhouse Near Space Needle,26504229,2015.1.21,US,within an hour,100%,f,1,t,f,Lower Queen Anne,Seattle,House,Entire place,6,3,$275.00 ,97,10,10,10,10,9,10,f,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
6107518,Lightrail to airport/downtown,30129923,2015.3.28,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Brighton,Seattle,House,Private room,2,1,$65.00 ,97,10,10,10,10,9,10,f,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
